Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Vote Centers_ballots,Vote Centers_votes,Vote Centers_under_votes,Vote Centers_over_votes,Vote by Mail_ballots,Vote by Mail_votes,Vote by Mail_under_votes,Vote by Mail_over_votes,
"44006","",1,0,485,255,113,0.49,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",55,39,5,0,7,6,0,0,48,33,5,0,
"44006","",1,0,485,255,113,0.49,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",55,11,5,0,7,1,0,0,48,10,5,0,
"44006","",1,0,485,255,113,0.49,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",55,30,6,0,7,3,0,0,48,27,6,0,
"44006","",1,0,485,255,113,0.49,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",55,19,6,0,7,4,0,0,48,15,6,0,
"44006","",1,0,485,255,113,0.49,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",55,31,8,0,7,4,1,0,48,27,7,0,
"44006","",1,0,485,255,113,0.49,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",55,16,8,0,7,2,1,0,48,14,7,0,
"44006","",1,0,485,255,113,0.49,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",55,38,8,0,7,6,1,0,48,32,7,0,
"44006","",1,0,485,255,113,0.49,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",55,9,8,0,7,0,1,0,48,9,7,0,
"44006","",1,0,485,255,113,0.49,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",55,32,8,0,7,3,0,0,48,29,8,0,
"44006","",1,0,485,255,113,0.49,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",55,15,8,0,7,4,0,0,48,11,8,0,
"44006","",1,0,485,255,113,0.49,92,92,"Ravenswood City School District, Measure S (2/3 Approval Required)","",1,216,"YES",C,282,"",55,39,6,0,7,4,0,0,48,35,6,0,
"44006","",1,0,485,255,113,0.49,92,92,"Ravenswood City School District, Measure S (2/3 Approval Required)","",1,217,"NO",C,283,"",55,10,6,0,7,3,0,0,48,7,6,0,
"44006","",1,0,485,255,113,0.49,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,234,"YES",C,300,"",55,42,5,0,7,4,1,0,48,38,4,0,
"44006","",1,0,485,255,113,0.49,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,235,"NO",C,301,"",55,8,5,0,7,2,1,0,48,6,4,0,
"44007","",1,0,487,256,547,0.48,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",263,37,1,0,38,11,0,0,225,26,1,0,
"44007","",1,0,487,256,547,0.48,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",263,1,1,0,38,1,0,0,225,0,1,0,
"44007","",1,0,487,256,547,0.48,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",263,218,1,0,38,24,0,0,225,194,1,0,
"44007","",1,0,487,256,547,0.48,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",263,3,1,0,38,2,0,0,225,1,1,0,
"44007","",1,0,487,256,547,0.48,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",263,1,1,0,38,0,0,0,225,1,1,0,
"44007","",1,0,487,256,547,0.48,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",263,1,1,0,38,0,0,0,225,1,1,0,
"44007","",1,0,487,256,547,0.48,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",263,1,1,0,38,0,0,0,225,1,1,0,
"44007","",1,0,487,256,547,0.48,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",263,41,6,0,38,12,1,0,225,29,5,0,
"44007","",1,0,487,256,547,0.48,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",263,216,6,0,38,25,1,0,225,191,5,0,
"44007","",1,0,487,256,547,0.48,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",263,43,6,0,38,12,1,0,225,31,5,0,
"44007","",1,0,487,256,547,0.48,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",263,214,6,0,38,25,1,0,225,189,5,0,
"44007","",1,0,487,256,547,0.48,4,4,"U.S. Representative, 15th District","",1,11,"KEVIN MULLIN",C,13,"DEM",263,210,7,0,38,26,1,0,225,184,6,0,
"44007","",1,0,487,256,547,0.48,4,4,"U.S. Representative, 15th District","",1,12,"ANNA CHENG KRAMER",C,14,"REP",263,46,7,0,38,11,1,0,225,35,6,0,
"44007","",1,0,487,256,547,0.48,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",263,211,8,0,38,25,3,0,225,186,5,0,
"44007","",1,0,487,256,547,0.48,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",263,44,8,0,38,10,3,0,225,34,5,0,
"44007","",1,0,487,256,547,0.48,10,10,"Member of the State Assembly, 23rd District","",1,23,"MARC BERMAN",C,25,"DEM",263,161,21,0,38,15,7,0,225,146,14,0,
"44007","",1,0,487,256,547,0.48,10,10,"Member of the State Assembly, 23rd District","",1,24,"LYDIA KOU",C,26,"DEM",263,81,21,0,38,16,7,0,225,65,14,0,
"44007","",1,0,487,256,547,0.48,26,26,"Member, Board of Supervisors, 4th District","",1,63,"ANTONIO LOPEZ",C,80,"",263,77,32,0,38,13,8,0,225,64,24,0,
"44007","",1,0,487,256,547,0.48,26,26,"Member, Board of Supervisors, 4th District","",1,64,"LISA GAUTHIER",C,81,"",263,154,32,0,38,17,8,0,225,137,24,0,
"44007","",1,0,487,256,547,0.48,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",263,182,13,0,38,22,2,0,225,160,11,0,
"44007","",1,0,487,256,547,0.48,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",263,68,13,0,38,14,2,0,225,54,11,0,
"44007","",1,0,487,256,547,0.48,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",263,223,7,0,38,25,1,0,225,198,6,0,
"44007","",1,0,487,256,547,0.48,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",263,33,7,0,38,12,1,0,225,21,6,0,
"44007","",1,0,487,256,547,0.48,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",263,185,10,0,38,22,2,0,225,163,8,0,
"44007","",1,0,487,256,547,0.48,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",263,68,10,0,38,14,2,0,225,54,8,0,
"44007","",1,0,487,256,547,0.48,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",263,151,16,0,38,19,3,0,225,132,13,0,
"44007","",1,0,487,256,547,0.48,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",263,96,16,0,38,16,3,0,225,80,13,0,
"44007","",1,0,487,256,547,0.48,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",263,157,15,0,38,17,4,0,225,140,11,0,
"44007","",1,0,487,256,547,0.48,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",263,91,15,0,38,17,4,0,225,74,11,0,
"44007","",1,0,487,256,547,0.48,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",263,160,12,0,38,19,2,0,225,141,10,0,
"44007","",1,0,487,256,547,0.48,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",263,91,12,0,38,17,2,0,225,74,10,0,
"44007","",1,0,487,256,547,0.48,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",263,79,19,0,38,14,5,0,225,65,14,0,
"44007","",1,0,487,256,547,0.48,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",263,165,19,0,38,19,5,0,225,146,14,0,
"44007","",1,0,487,256,547,0.48,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",263,80,25,0,38,14,8,0,225,66,17,0,
"44007","",1,0,487,256,547,0.48,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",263,158,25,0,38,16,8,0,225,142,17,0,
"44007","",1,0,487,256,547,0.48,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",263,171,14,0,38,22,5,0,225,149,9,0,
"44007","",1,0,487,256,547,0.48,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",263,78,14,0,38,11,5,0,225,67,9,0,
"44007","",1,0,487,256,547,0.48,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",263,132,13,0,38,23,2,0,225,109,11,0,
"44007","",1,0,487,256,547,0.48,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",263,118,13,0,38,13,2,0,225,105,11,0,
"44007","",1,0,487,256,547,0.48,89,89,"Menlo Park City School District, Measure U (55 Percent Approval Required)","",1,210,"BONDS YES",C,276,"",263,176,15,0,38,21,5,0,225,155,10,0,
"44007","",1,0,487,256,547,0.48,89,89,"Menlo Park City School District, Measure U (55 Percent Approval Required)","",1,211,"BONDS NO",C,277,"",263,72,15,0,38,12,5,0,225,60,10,0,
"44007","",1,0,487,256,547,0.48,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,234,"YES",C,300,"",263,216,13,0,38,27,4,0,225,189,9,0,
"44007","",1,0,487,256,547,0.48,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,235,"NO",C,301,"",263,34,13,0,38,7,4,0,225,27,9,0,
"44008","",1,0,489,257,1583,0.52,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",822,76,8,1,82,18,0,0,740,58,8,1,
"44008","",1,0,489,257,1583,0.52,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",822,1,8,1,82,0,0,0,740,1,8,1,
"44008","",1,0,489,257,1583,0.52,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",822,715,8,1,82,57,0,0,740,658,8,1,
"44008","",1,0,489,257,1583,0.52,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",822,8,8,1,82,3,0,0,740,5,8,1,
"44008","",1,0,489,257,1583,0.52,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",822,3,8,1,82,0,0,0,740,3,8,1,
"44008","",1,0,489,257,1583,0.52,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",822,7,8,1,82,1,0,0,740,6,8,1,
"44008","",1,0,489,257,1583,0.52,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",822,0,8,1,82,0,0,0,740,0,8,1,
"44008","",1,0,489,257,1583,0.52,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",822,93,24,0,82,18,2,0,740,75,22,0,
"44008","",1,0,489,257,1583,0.52,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",822,705,24,0,82,62,2,0,740,643,22,0,
"44008","",1,0,489,257,1583,0.52,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",822,93,28,0,82,19,5,0,740,74,23,0,
"44008","",1,0,489,257,1583,0.52,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",822,701,28,0,82,58,5,0,740,643,23,0,
"44008","",1,0,489,257,1583,0.52,5,5,"U.S. Representative, 16th District","",1,13,"SAM LICCARDO",C,15,"DEM",822,443,87,1,82,42,8,0,740,401,79,1,
"44008","",1,0,489,257,1583,0.52,5,5,"U.S. Representative, 16th District","",1,14,"EVAN LOW",C,16,"DEM",822,291,87,1,82,32,8,0,740,259,79,1,
"44008","",1,0,489,257,1583,0.52,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",822,664,50,0,82,54,3,0,740,610,47,0,
"44008","",1,0,489,257,1583,0.52,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",822,108,50,0,82,25,3,0,740,83,47,0,
"44008","",1,0,489,257,1583,0.52,10,10,"Member of the State Assembly, 23rd District","",1,23,"MARC BERMAN",C,25,"DEM",822,515,82,0,82,42,5,0,740,473,77,0,
"44008","",1,0,489,257,1583,0.52,10,10,"Member of the State Assembly, 23rd District","",1,24,"LYDIA KOU",C,26,"DEM",822,225,82,0,82,35,5,0,740,190,77,0,
"44008","",1,0,489,257,1583,0.52,26,26,"Member, Board of Supervisors, 4th District","",1,63,"ANTONIO LOPEZ",C,80,"",822,191,137,0,82,20,11,0,740,171,126,0,
"44008","",1,0,489,257,1583,0.52,26,26,"Member, Board of Supervisors, 4th District","",1,64,"LISA GAUTHIER",C,81,"",822,494,137,0,82,51,11,0,740,443,126,0,
"44008","",1,0,489,257,1583,0.52,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",822,562,43,0,82,49,1,0,740,513,42,0,
"44008","",1,0,489,257,1583,0.52,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",822,217,43,0,82,32,1,0,740,185,42,0,
"44008","",1,0,489,257,1583,0.52,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",822,718,30,0,82,64,2,0,740,654,28,0,
"44008","",1,0,489,257,1583,0.52,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",822,74,30,0,82,16,2,0,740,58,28,0,
"44008","",1,0,489,257,1583,0.52,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",822,626,29,0,82,58,2,0,740,568,27,0,
"44008","",1,0,489,257,1583,0.52,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",822,167,29,0,82,22,2,0,740,145,27,0,
"44008","",1,0,489,257,1583,0.52,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",822,436,53,0,82,41,1,0,740,395,52,0,
"44008","",1,0,489,257,1583,0.52,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",822,333,53,0,82,40,1,0,740,293,52,0,
"44008","",1,0,489,257,1583,0.52,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",822,507,57,0,82,48,6,0,740,459,51,0,
"44008","",1,0,489,257,1583,0.52,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",822,258,57,0,82,28,6,0,740,230,51,0,
"44008","",1,0,489,257,1583,0.52,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",822,513,48,0,82,47,2,0,740,466,46,0,
"44008","",1,0,489,257,1583,0.52,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",822,261,48,0,82,33,2,0,740,228,46,0,
"44008","",1,0,489,257,1583,0.52,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",822,248,71,1,82,23,6,0,740,225,65,1,
"44008","",1,0,489,257,1583,0.52,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",822,502,71,1,82,53,6,0,740,449,65,1,
"44008","",1,0,489,257,1583,0.52,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",822,216,85,0,82,22,6,0,740,194,79,0,
"44008","",1,0,489,257,1583,0.52,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",822,521,85,0,82,54,6,0,740,467,79,0,
"44008","",1,0,489,257,1583,0.52,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",822,566,57,0,82,57,4,0,740,509,53,0,
"44008","",1,0,489,257,1583,0.52,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",822,199,57,0,82,21,4,0,740,178,53,0,
"44008","",1,0,489,257,1583,0.52,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",822,387,54,0,82,39,4,0,740,348,50,0,
"44008","",1,0,489,257,1583,0.52,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",822,381,54,0,82,39,4,0,740,342,50,0,
"44008","",1,0,489,257,1583,0.52,89,89,"Menlo Park City School District, Measure U (55 Percent Approval Required)","",1,210,"BONDS YES",C,276,"",822,572,40,0,82,53,2,0,740,519,38,0,
"44008","",1,0,489,257,1583,0.52,89,89,"Menlo Park City School District, Measure U (55 Percent Approval Required)","",1,211,"BONDS NO",C,277,"",822,210,40,0,82,27,2,0,740,183,38,0,
"44008","",1,0,489,257,1583,0.52,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,234,"YES",C,300,"",822,675,40,0,82,63,2,0,740,612,38,0,
"44008","",1,0,489,257,1583,0.52,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,235,"NO",C,301,"",822,107,40,0,82,17,2,0,740,90,38,0,
"44010","",1,0,491,258,1165,0.48,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",558,105,6,1,78,32,1,1,480,73,5,0,
"44010","",1,0,491,258,1165,0.48,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",558,1,6,1,78,0,1,1,480,1,5,0,
"44010","",1,0,491,258,1165,0.48,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",558,433,6,1,78,42,1,1,480,391,5,0,
"44010","",1,0,491,258,1165,0.48,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",558,2,6,1,78,1,1,1,480,1,5,0,
"44010","",1,0,491,258,1165,0.48,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",558,2,6,1,78,0,1,1,480,2,5,0,
"44010","",1,0,491,258,1165,0.48,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",558,6,6,1,78,0,1,1,480,6,5,0,
"44010","",1,0,491,258,1165,0.48,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",558,1,6,1,78,0,1,1,480,1,5,0,
"44010","",1,0,491,258,1165,0.48,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",558,117,12,0,78,31,3,0,480,86,9,0,
"44010","",1,0,491,258,1165,0.48,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",558,429,12,0,78,44,3,0,480,385,9,0,
"44010","",1,0,491,258,1165,0.48,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",558,113,20,0,78,31,4,0,480,82,16,0,
"44010","",1,0,491,258,1165,0.48,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",558,425,20,0,78,43,4,0,480,382,16,0,
"44010","",1,0,491,258,1165,0.48,5,5,"U.S. Representative, 16th District","",1,13,"SAM LICCARDO",C,15,"DEM",558,334,69,0,78,43,13,0,480,291,56,0,
"44010","",1,0,491,258,1165,0.48,5,5,"U.S. Representative, 16th District","",1,14,"EVAN LOW",C,16,"DEM",558,155,69,0,78,22,13,0,480,133,56,0,
"44010","",1,0,491,258,1165,0.48,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",558,398,32,0,78,37,5,0,480,361,27,0,
"44010","",1,0,491,258,1165,0.48,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",558,128,32,0,78,36,5,0,480,92,27,0,
"44010","",1,0,491,258,1165,0.48,10,10,"Member of the State Assembly, 23rd District","",1,23,"MARC BERMAN",C,25,"DEM",558,332,74,0,78,35,15,0,480,297,59,0,
"44010","",1,0,491,258,1165,0.48,10,10,"Member of the State Assembly, 23rd District","",1,24,"LYDIA KOU",C,26,"DEM",558,152,74,0,78,28,15,0,480,124,59,0,
"44010","",1,0,491,258,1165,0.48,26,26,"Member, Board of Supervisors, 4th District","",1,63,"ANTONIO LOPEZ",C,80,"",558,161,115,0,78,33,19,0,480,128,96,0,
"44010","",1,0,491,258,1165,0.48,26,26,"Member, Board of Supervisors, 4th District","",1,64,"LISA GAUTHIER",C,81,"",558,282,115,0,78,26,19,0,480,256,96,0,
"44010","",1,0,491,258,1165,0.48,44,44,"City of Menlo Park Member, City Council, District 3","",1,119,"JEFF SCHMIDT",C,154,"",558,395,162,0,78,55,22,0,480,340,140,0,
"44010","",1,0,491,258,1165,0.48,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",558,353,38,0,78,43,6,0,480,310,32,0,
"44010","",1,0,491,258,1165,0.48,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",558,167,38,0,78,29,6,0,480,138,32,0,
"44010","",1,0,491,258,1165,0.48,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",558,440,33,0,78,48,5,0,480,392,28,0,
"44010","",1,0,491,258,1165,0.48,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",558,85,33,0,78,25,5,0,480,60,28,0,
"44010","",1,0,491,258,1165,0.48,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",558,386,27,0,78,44,6,0,480,342,21,0,
"44010","",1,0,491,258,1165,0.48,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",558,145,27,0,78,28,6,0,480,117,21,0,
"44010","",1,0,491,258,1165,0.48,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",558,266,42,0,78,34,7,0,480,232,35,0,
"44010","",1,0,491,258,1165,0.48,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",558,250,42,0,78,37,7,0,480,213,35,0,
"44010","",1,0,491,258,1165,0.48,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",558,320,43,0,78,37,5,0,480,283,38,0,
"44010","",1,0,491,258,1165,0.48,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",558,195,43,0,78,36,5,0,480,159,38,0,
"44010","",1,0,491,258,1165,0.48,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",558,300,33,0,78,42,2,0,480,258,31,0,
"44010","",1,0,491,258,1165,0.48,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",558,225,33,0,78,34,2,0,480,191,31,0,
"44010","",1,0,491,258,1165,0.48,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",558,181,40,0,78,30,4,0,480,151,36,0,
"44010","",1,0,491,258,1165,0.48,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",558,337,40,0,78,44,4,0,480,293,36,0,
"44010","",1,0,491,258,1165,0.48,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",558,196,66,0,78,30,7,0,480,166,59,0,
"44010","",1,0,491,258,1165,0.48,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",558,296,66,0,78,41,7,0,480,255,59,0,
"44010","",1,0,491,258,1165,0.48,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",558,348,46,1,78,44,6,1,480,304,40,0,
"44010","",1,0,491,258,1165,0.48,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",558,163,46,1,78,27,6,1,480,136,40,0,
"44010","",1,0,491,258,1165,0.48,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",558,300,31,1,78,45,5,1,480,255,26,0,
"44010","",1,0,491,258,1165,0.48,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",558,226,31,1,78,27,5,1,480,199,26,0,
"44010","",1,0,491,258,1165,0.48,89,89,"Menlo Park City School District, Measure U (55 Percent Approval Required)","",1,210,"BONDS YES",C,276,"",558,375,40,0,78,43,8,0,480,332,32,0,
"44010","",1,0,491,258,1165,0.48,89,89,"Menlo Park City School District, Measure U (55 Percent Approval Required)","",1,211,"BONDS NO",C,277,"",558,143,40,0,78,27,8,0,480,116,32,0,
"44010","",1,0,491,258,1165,0.48,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,234,"YES",C,300,"",558,441,29,0,78,51,5,0,480,390,24,0,
"44010","",1,0,491,258,1165,0.48,101,101,"City of Menlo Park Measure CC (Majority Approval Required)","",1,235,"NO",C,301,"",558,88,29,0,78,22,5,0,480,66,24,0,
"44012","",1,0,493,259,2826,0.49,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",1390,214,28,0,198,60,5,0,1192,154,23,0,
"44012","",1,0,493,259,2826,0.49,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",1390,3,28,0,198,1,5,0,1192,2,23,0,
"44012","",1,0,493,259,2826,0.49,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",1390,1114,28,0,198,122,5,0,1192,992,23,0,
"44012","",1,0,493,259,2826,0.49,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",1390,7,28,0,198,2,5,0,1192,5,23,0,
"44012","",1,0,493,259,2826,0.49,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",1390,5,28,0,198,2,5,0,1192,3,23,0,
"44012","",1,0,493,259,2826,0.49,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",1390,16,28,0,198,3,5,0,1192,13,23,0,
"44012","",1,0,493,259,2826,0.49,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",1390,0,28,0,198,0,5,0,1192,0,23,0,
"44012","",1,0,493,259,2826,0.49,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",1390,255,36,2,198,69,6,0,1192,186,30,2,
"44012","",1,0,493,259,2826,0.49,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",1390,1097,36,2,198,123,6,0,1192,974,30,2,
"44012","",1,0,493,259,2826,0.49,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",1390,253,42,1,198,69,8,0,1192,184,34,1,
"44012","",1,0,493,259,2826,0.49,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",1390,1094,42,1,198,121,8,0,1192,973,34,1,
"44012","",1,0,493,259,2826,0.49,5,5,"U.S. Representative, 16th District","",1,13,"SAM LICCARDO",C,15,"DEM",1390,801,175,0,198,111,43,0,1192,690,132,0,
"44012","",1,0,493,259,2826,0.49,5,5,"U.S. Representative, 16th District","",1,14,"EVAN LOW",C,16,"DEM",1390,414,175,0,198,44,43,0,1192,370,132,0,
